ts,value
2016-07-09 22:51:56,29534
2016-07-09 22:52:57,29534
2016-07-09 22:53:58,29534
2016-07-09 22:54:58,29534
2016-07-09 22:55:59,29534
2016-07-09 22:57:00,29534
2016-07-09 22:58:00,29534
2016-07-09 22:59:06,29534
2016-07-09 23:00:08,29534
2016-07-09 23:01:02,29534
2016-07-09 23:02:03,29534
2016-07-09 23:03:04,29534
2016-07-09 23:04:04,29534
2016-07-09 23:05:05,29534
2016-07-09 23:06:05,29534
2016-07-09 23:07:06,29534
2016-07-09 23:08:07,29534
2016-07-09 23:09:07,29534
2016-07-09 23:10:08,29534
2016-07-09 23:11:10,29534
2016-07-09 23:12:10,29534
2016-07-09 23:13:10,29534
2016-07-09 23:14:11,29534
2016-07-09 23:15:12,29534
2016-07-09 23:16:12,29534
2016-07-09 23:17:13,29534
2016-07-09 23:18:14,29534
2016-07-09 23:19:14,29534
2016-07-09 23:20:15,29534
2016-07-09 23:21:16,29534
2016-07-09 23:22:16,29534
2016-07-09 23:23:17,29534
2016-07-09 23:24:22,29534
2016-07-09 23:25:18,29534
2016-07-09 23:26:19,29534
2016-07-09 23:27:20,29534
2016-07-09 23:28:20,29534
2016-07-09 23:29:21,29534
2016-07-09 23:30:22,29534
2016-07-09 23:31:22,29534
2016-07-09 23:32:23,29534
2016-07-09 23:33:24,29534
2016-07-09 23:34:31,29534
2016-07-09 23:35:25,29534
2016-07-09 23:36:25,29534
2016-07-09 23:37:26,29534
2016-07-09 23:38:27,29534
2016-07-09 23:39:27,29534
2016-07-09 23:40:28,29534
2016-07-09 23:41:29,29534
2016-07-09 23:42:29,29534
2016-07-09 23:43:30,29534
2016-07-09 23:44:31,29534
2016-07-09 23:45:31,29534
2016-07-09 23:46:32,29534
2016-07-09 23:47:32,29534
2016-07-09 23:48:33,29534
2016-07-09 23:49:34,29534
2016-07-09 23:50:34,29534
2016-07-09 23:51:35,29534
2016-07-09 23:52:38,29534
2016-07-09 23:53:37,29534
2016-07-09 23:54:44,29534
2016-07-09 23:55:50,29534
2016-07-09 23:56:39,29534
2016-07-09 23:57:39,29534
2016-07-09 23:58:40,29534
2016-07-09 23:59:41,29534
2016-07-10 00:00:41,29534
2016-07-10 00:01:42,29534
2016-07-10 00:02:42,29534
2016-07-10 00:03:43,29534
2016-07-10 00:04:49,29534
2016-07-10 00:05:48,29534
2016-07-10 00:06:45,29534
2016-07-10 00:07:46,29534
2016-07-10 00:08:46,29534
2016-07-10 00:09:47,29534
2016-07-10 00:10:48,29537
2016-07-10 00:11:48,29541
2016-07-10 00:12:49,29544
2016-07-10 00:13:54,29544
2016-07-10 00:14:50,29544
2016-07-10 00:15:51,29544
2016-07-10 00:16:52,29544
2016-07-10 00:17:52,29544
2016-07-10 00:18:53,29544
2016-07-10 00:19:53,29544
2016-07-10 00:20:54,29544
2016-07-10 00:21:55,29544
2016-07-10 00:22:55,29544
2016-07-10 00:23:59,29544
2016-07-10 00:24:57,29544
2016-07-10 00:25:57,29544
2016-07-10 00:26:58,29544
2016-07-10 00:27:59,29544
2016-07-10 00:28:59,29544
2016-07-10 00:30:00,29544
2016-07-10 00:31:00,29544
2016-07-10 00:32:01,29544
2016-07-10 00:33:04,29544
2016-07-10 00:34:03,29544
2016-07-10 00:35:04,29544
2016-07-10 00:36:05,29544
2016-07-10 00:37:05,29544
2016-07-10 00:38:06,29544
2016-07-10 00:39:07,29544
2016-07-10 00:40:07,29544
2016-07-10 00:41:08,29544
2016-07-10 00:42:11,29544
2016-07-10 00:43:09,29544
2016-07-10 00:44:10,29544
2016-07-10 00:45:10,29544
2016-07-10 00:46:11,29544
2016-07-10 00:47:12,29544
2016-07-10 00:48:12,29544
2016-07-10 00:49:13,29544
2016-07-10 00:50:13,29544
2016-07-10 00:51:14,29544
2016-07-10 00:52:15,29544
2016-07-10 00:53:15,29544
2016-07-10 00:54:16,29544
2016-07-10 00:55:17,29544
2016-07-10 00:56:17,29544
2016-07-10 00:57:18,29544
2016-07-10 00:58:19,29544
2016-07-10 00:59:19,29544
2016-07-10 01:00:20,29544
2016-07-10 01:01:20,29544
2016-07-10 01:02:21,29544
2016-07-10 01:03:22,29544
2016-07-10 01:04:22,29544
2016-07-10 01:05:23,29544
2016-07-10 01:06:24,29544
2016-07-10 01:07:24,29544
2016-07-10 01:08:25,29544
2016-07-10 01:09:26,29544
2016-07-10 01:10:26,29544
2016-07-10 01:11:27,29544
